District_Original,District_Mapped,district_name,state_name,disruption_rate_pct,piped_water_coverage_pct,reliability_gap,mean_wvi_score,mean_cci_score,mean_idi_score,district_typology
R>MPUR,RAMPUR,Rampur,Unknown State,6.632136892369127,39.70335169529044,-15.189836570481264,39.84810173551476,57.450450294920245,3.551766548303035,Low Coverage Low Disruption (Resilient)
RANCHI,RANCHI,Ranchi,Jharkhand,11.629087289933516,47.30265069434666,-8.108882868201759,38.19602450303075,56.00331020145333,3.986299342696405,Low Coverage Low Disruption (Resilient)
RATLAM,RATLAM,Ratlam,Madhya Pradesh,31.836751608041343,73.13458688662588,11.954353298518733,42.97846540250837,58.18217263160323,5.013943330579768,High Coverage High Disruption (Reliability Gap)
R>YAGARHA,RAYAGADA,Rayagada,Odisha,7.684141853799232,51.13739356968566,-8.295234161951331,53.34078829644342,38.580892628474146,3.410968722938224,Low Coverage Low Disruption (Resilient)
REWA,REWA,Rewa,Madhya Pradesh,22.31011877831937,28.135688240002743,7.976791483288331,59.76094283108753,39.91930911880012,2.3298235552236632,Low Coverage High Disruption (Traditional Vulnerability)
RUDRAPRAY>G,RUDRAPRAYAG,Rudraprayag,Uttarakhand,18.59943802450339,98.59993854167676,-4.719220134985598,34.64302679250795,54.09879878544951,6.044704925548859,High Coverage High Disruption (Reliability Gap)
S>BAR K>NTHA,SABARKANTHA,,,,,,,,,
SAGAR,SAGAR,Sagar,Madhya Pradesh,19.454696190345537,46.42953104477721,2.587267241458701,49.614588780903894,47.63227615145147,3.5379863510546343,Low Coverage High Disruption (Traditional Vulnerability)
SAH>RANPUR,SAHARANPUR,Saharanpur,Unknown State,6.816074413768533,40.09216293074155,-16.04753722842979,34.464643173731474,63.541518259944354,3.8682632736409337,Low Coverage Low Disruption (Resilient)
SAHIBGANJ,SAHEBGANJ,,,,,,,,,
SAIHA,SAIHA,Saiha,Mizoram,11.605392795192314,87.67034640734425,-9.659634507237522,34.839700974209784,59.89730327475902,6.176743043809551,High Coverage Low Disruption (Success)
SAMBALPUR,SAMBALPUR,Sambalpur,Odisha,17.322073084696317,40.57872446344579,-0.3286937366996021,46.46563184706171,45.89659768688443,3.00124944363152,Low Coverage High Disruption (Traditional Vulnerability)
SAMBHAL,SAMBHAL,Sambhal,Unknown State,5.793220851861974,25.68752172139375,-14.41318389610381,44.46696827386021,55.28100442607476,2.8400608848324396,Low Coverage Low Disruption (Resilient)
SANTKABIRNAGAR,SANT KABIR NAGAR,Sant Kabir Nagar,Unknown State,3.813362851136108,6.035114071711374,-14.722253428201077,51.77244545971124,51.90626662661379,1.7948212963684798,Low Coverage Low Disruption (Resilient)
SARAIKELA-KHARSAWAN,SARAIKELA,,,,,,,,,
SATNA,SATNA,Satna,Madhya Pradesh,9.566065776150763,37.3614530901481,-7.1817743954167526,50.05219103219643,45.55588684856322,3.0115718821418382,Low Coverage Low Disruption (Resilient)
SAW>I M>DHOPUR,SAWAI MADHOPUR,Sawai Madhopur,Unknown State,19.019867406739948,66.11620598528293,-1.4620097954811584,42.06627087671018,54.020876374480125,4.516424815301763,High Coverage High Disruption (Reliability Gap)
SEHORE,SEHORE,Sehore,Madhya Pradesh,24.24211174486842,52.041757565573874,5.5004271846981645,50.049731192404465,52.92941147037839,3.68913123017461,Low Coverage High Disruption (Traditional Vulnerability)
SEONI,SEONI,Seoni,Madhya Pradesh,17.035434955139596,36.66854133497952,1.3811239461268467,59.626365656178336,43.249448311981425,2.599101638763549,Low Coverage Low Disruption (Resilient)
SEPAHIJALA,SEPAHIJALA,Sepahijala,Tripura,21.379944172432857,40.86192185251883,2.970989579668718,48.61077002029239,48.19662001130221,3.243825502285528,Low Coverage High Disruption (Traditional Vulnerability)
SHAHADRA,SHAHDARA,Shahdara,NCT of Delhi,19.64520868244602,94.83633373407518,-5.3583779504470215,11.476584991499,71.41017408354391,6.87675386210684,High Coverage High Disruption (Reliability Gap)
SHAHDOL,SHAHDOL,Shahdol,Madhya Pradesh,12.864004803076856,30.12302038427191,-2.174818863993716,59.24075951157956,44.957714015853625,2.683340080516184,Low Coverage Low Disruption (Resilient)
SH>HJAH>NPUR,SHAHJAHANPUR,Shahjahanpur,Unknown State,4.905002812863922,26.670989904270705,-15.19262557085647,44.34952611547819,54.53383370944369,3.096883366534252,Low Coverage Low Disruption (Resilient)
SH>J>PUR,SHAJAPUR,Shajapur,Madhya Pradesh,21.056731665943776,51.318517071029,2.272859358655932,50.75104645253875,52.424607033226415,3.623786968457405,Low Coverage High Disruption (Traditional Vulnerability)
SH>MLI,SHAMLI,Shamli,Unknown State,5.629995782346701,41.55235113027915,-17.501430076786313,35.57717034230824,62.59839899014817,3.756191979615995,Low Coverage Low Disruption (Resilient)
SHEOPUR,SHEOPUR,Sheopur,Madhya Pradesh,16.84306296897823,50.150890766270415,1.4698049134516662,58.33285844551476,44.35508820165856,3.424223280984479,Low Coverage Low Disruption (Resilient)
SHIMLA,SHIMLA,Shimla,Himachal Pradesh,22.570503038733705,97.86278745650938,-2.6379824071330127,23.733382555773247,64.11026624520318,6.292436611447415,High Coverage High Disruption (Reliability Gap)
SHIVAMOGGA,SHIMOGA,Shimoga,Karnataka,39.37968149491122,79.09945230400739,16.293259153379626,33.77764176666303,63.53771968354637,5.5753435963110265,High Coverage High Disruption (Reliability Gap)
SHIVPURI,SHIVPURI,Shivpuri,Madhya Pradesh,22.609538126257284,48.46725889516286,5.491446469118028,53.23303851897211,48.79631084949725,3.543322998259833,Low Coverage High Disruption (Traditional Vulnerability)
SHR>WASTI,SHRAWASTI,Shrawasti,Unknown State,12.711486088004415,4.357302923109228,-3.602733390574169,56.31928178602821,44.93710067999938,1.8362923416959915,Low Coverage Low Disruption (Resilient)
SIDDHARTHNAGAR,SIDDHARTH NAGAR,,,,,,,,,
SIDHI,SIDHI,Sidhi,Madhya Pradesh,11.40091092320268,22.865597092370177,-3.011004779022576,62.86537323220565,39.7865616200889,2.0397524193194365,Low Coverage Low Disruption (Resilient)
S|KAR,SIKAR,Sikar,Unknown State,25.276537144563537,70.88066004841981,0.6804306293709068,32.70284084341219,65.836298177039,5.263446533110299,High Coverage High Disruption (Reliability Gap)
SIMDEGA,SIMDEGA,Simdega,Jharkhand,7.992710057721735,29.34268992694823,-6.160228379928392,58.4651594629611,36.26633481979343,2.28572628534472,Low Coverage Low Disruption (Resilient)
SINGRAULI,SINGRAULI,Singrauli,Madhya Pradesh,9.643529084737189,34.70948539268362,-5.865843900452795,57.37804044571232,46.4224283552856,2.9345156208202337,Low Coverage Low Disruption (Resilient)
SIRMAUR,SIRMAUR,Sirmaur,Himachal Pradesh,21.43776087161887,87.70424009469285,-4.6043208135556135,30.521186818147367,66.0489542492467,5.51841370926073,High Coverage High Disruption (Reliability Gap)
SIROHI,SIROHI,Sirohi,Unknown State,24.25253100774577,72.7194663804561,3.1034797197198074,40.55407238410299,55.97118439733469,5.113032163459694,High Coverage High Disruption (Reliability Gap)
S|T>PUR,SITAPUR,Sitapur,Unknown State,2.6376398592531514,1.1707083210612703,-13.12609464548204,54.86535459229351,41.82155286694408,1.338716772031163,Low Coverage Low Disruption (Resilient)
SOLAN,SOLAN,Solan,Himachal Pradesh,26.662994461651753,86.84472703874742,0.0148576095465102,23.02774133189826,67.85193691289275,5.754747287598518,High Coverage High Disruption (Reliability Gap)
SONBHADRA,SONBHADRA,Sonbhadra,Unknown State,8.241080598987399,10.863138009953795,-7.316477057106727,54.60951251714036,41.08338639766598,1.3993122794376731,Low Coverage Low Disruption (Resilient)
SOUTH,SOUTH,South,NCT of Delhi,14.14670207006812,80.18866166816724,-11.993149514968978,9.331923979132966,74.0923080824515,6.374985386273339,High Coverage Low Disruption (Success)
SOUTH,SOUTH,South,NCT of Delhi,14.14670207006812,80.18866166816724,-11.993149514968978,9.331923979132966,74.0923080824515,6.374985386273339,High Coverage Low Disruption (Success)
SOUTH ANDAMAN,SOUTH ANDAMAN,South Andaman,Andaman & Nicobar Islands,38.139911953700725,92.520506855304,13.318330842310443,20.45707827901415,67.14927616972491,6.362292059942059,High Coverage High Disruption (Reliability Gap)
SOUTH G>RO HILLS,SOUTH GARO HILLS,South Garo Hills,Meghalaya,23.906913092526317,56.05872223407361,5.456548255673056,51.11614517374225,51.45434056940299,4.088898990586909,Low Coverage High Disruption (Traditional Vulnerability)
SOUTH GOA,SOUTH GOA,South Goa,Goa,16.258808675684605,95.94031629570028,-10.021875863032315,22.299010221124515,77.69059047546052,6.589741342113346,High Coverage Low Disruption (Success)
SOUTH TRIPURA,SOUTH TRIPURA,South Tripura,Tripura,17.806274185594113,45.541511537515206,-0.0698398190994069,48.489286288924625,46.1025192433331,3.458773346337555,Low Coverage High Disruption (Traditional Vulnerability)
SOUTH WEST,SOUTH WEST,South West,NCT of Delhi,22.069230635038146,90.20443224803556,-4.898603310308552,9.489886786294509,75.30904193254239,6.646476944836158,High Coverage High Disruption (Reliability Gap)
SRIKAKULAM,SRIKAKULAM,Srikakulam,Andhra Pradesh,21.536876874439407,63.60664678790061,0.8894487410267793,42.2501316487307,45.69315399354197,4.3637641533127685,High Coverage High Disruption (Reliability Gap)
SUBARNAPUR,SUBARNAPUR,Subarnapur,Odisha,13.410837153369744,22.165897354673216,-4.960248307610934,49.95612733707246,44.176634193750075,1.6353443452336702,Low Coverage Low Disruption (Resilient)
SUKMA,SUKMA,Sukma,Chhattisgarh,23.82072545218508,46.35811565160234,10.863595746017811,62.18212020412916,34.441946387767366,3.1797486503933894,Low Coverage High Disruption (Traditional Vulnerability)
SULTANPUR,SULTANPUR,Sultanpur,Unknown State,5.030740232775918,2.942239714863421,-13.226451961994492,51.70109052764943,51.11671327148637,1.4152397958896004,Low Coverage Low Disruption (Resilient)
SUNDARGARH,SUNDARGARH,Sundargarh,Odisha,11.433246323965978,37.87605538582668,-6.608899397303176,43.31250521390553,48.15954594692148,2.980167359627377,Low Coverage Low Disruption (Resilient)
S@RAJPUR,SURAJPUR,Surajpur,Chhattisgarh,4.690389436537665,42.405734722460735,-11.71492040221613,52.72112368764865,43.23833025076665,3.043972848439686,Low Coverage Low Disruption (Resilient)
SURGUJA,SURGUJA,Surguja,Chhattisgarh,8.551978393345232,37.94495375493637,-7.514035633720047,53.19590304759335,43.54157523965214,2.920049611989435,Low Coverage Low Disruption (Resilient)
T>PI,TAPI,Tapi,Gujarat,4.907259005343732,51.67337903438278,-13.120136170190731,56.83754290970276,53.58967097232728,3.822009576437652,Low Coverage Low Disruption (Resilient)
TEHRI GARHW>L,TEHRI GARHWAL,Tehri Garhwal,Uttarakhand,13.736036002872948,96.6032766560618,-9.490361712704084,34.29422962516238,53.456601610477186,6.002376415541582,High Coverage Low Disruption (Success)
THIRUVANANTHAPURAM,TRIVANDRUM,,,,,,,,,
TRISS@R,THRISSUR,Thrissur,Kerala,24.1039048381457,31.0295292299269,-0.944781962451092,22.45700960264994,72.83430315382627,3.7906809598516937,Low Coverage High Disruption (Traditional Vulnerability)
TIKAMGARH,TIKAMGARH,Tikamgarh,Madhya Pradesh,11.709332135565194,23.501269917504555,-5.954223660768111,52.85125774664546,48.79061744148398,2.112397573656072,Low Coverage Low Disruption (Resilient)
TONK,TONK,Tonk,Unknown State,16.185981879278525,74.23141441320405,-3.788393478805432,43.01285111558746,52.80400997198771,4.874163013559646,High Coverage Low Disruption (Success)
TUMAK@RU,TUMKUR,Tumkur,Karnataka,40.12878776549695,64.45681807025323,17.68662432799574,36.449969101419896,60.297869402592696,5.151087248704447,High Coverage High Disruption (Reliability Gap)
UDAIPUR,UDAIPUR,Udaipur,Unknown State,22.982237002994964,62.83722395875599,2.147709229509978,42.1902261994027,56.324378523790394,4.375330944863871,High Coverage High Disruption (Reliability Gap)
UDHAM SINGH NAGAR,UDHAM SINGH NAGAR,Udham Singh Nagar,Uttarakhand,2.2425751470596067,43.63934865032729,-21.122100703012915,32.37393085710102,63.90215189886908,3.8074257295353378,Low Coverage Low Disruption (Resilient)
UDUPI,UDUPI,Udupi,Karnataka,34.69501272334808,25.399923351317916,11.76740383898698,39.65802397585479,66.4855150853262,3.0087228910068067,Low Coverage High Disruption (Traditional Vulnerability)
UJJAIN,UJJAIN,Ujjain,Madhya Pradesh,20.796041311137444,66.00862997887845,0.3175968536409463,41.20908377948896,59.70603643016487,4.983251400954832,High Coverage High Disruption (Reliability Gap)
UMARIA,UMARIA,Umaria,Madhya Pradesh,4.914739540372649,18.04536888477308,-9.88060752206067,60.44564400497284,42.03406649596374,1.865542340267508,Low Coverage Low Disruption (Resilient)
UNA,UNA,Una,Himachal Pradesh,23.78633436225267,90.23653681397208,-4.22972571988474,27.625351910996375,73.73234924083486,5.6589150770685075,High Coverage High Disruption (Reliability Gap)
UNNAO,UNNAO,Unnao,Unknown State,7.065806892198792,26.150470416834693,-11.241094050719518,47.13291157275585,50.166774123965546,3.049295621678887,Low Coverage Low Disruption (Resilient)
UNOKOTI,UNAKOTI,Unakoti,Tripura,18.05776273804597,56.19845106249882,0.2178898503959665,48.618724081452,43.72870147709494,3.882310378214577,Low Coverage High Disruption (Traditional Vulnerability)
UTTARA  KANNADA,UTTARA KANNADA,Uttara Kannada,Karnataka,34.15008207832121,43.84077683219987,11.689571020230504,38.23128283196794,62.33315459560547,3.8218609895587985,Low Coverage High Disruption (Traditional Vulnerability)
VADODARA,VADODARA,Vadodara,Gujarat,26.838692622760114,85.06394706687897,2.8447239409089597,26.96639886568461,69.94042246658132,6.127298062566424,High Coverage High Disruption (Reliability Gap)
VARANASI,VARANASI,Varanasi,Unknown State,6.139159951860188,27.05370525632348,-15.127500012489568,34.737670273641726,60.33484454317213,2.993354391659645,Low Coverage Low Disruption (Resilient)
VIDISHA,VIDISHA,Vidisha,Madhya Pradesh,10.532721096026847,26.976045260711267,-6.879472775117648,53.113752480417,49.440322083136174,2.461230338596522,Low Coverage Low Disruption (Resilient)
VIJAY>PURA,BIJAPUR,Bijapur,Karnataka,41.873109100146,59.78910392554222,22.06946222465208,43.523268698599296,53.257931821012846,4.615274849387488,High Coverage High Disruption (Reliability Gap)
VIJAY>PURA,BIJAPUR,Bijapur,Chhattisgarh,19.582246954358503,39.24023886550373,6.880270053211714,61.20858465917689,33.90448011656166,2.767997074452921,Low Coverage High Disruption (Traditional Vulnerability)
VISAKHAPATNAM,VISAKHAPATNAM,Visakhapatnam,Andhra Pradesh,20.990738992820823,78.1074394270727,-0.4017607001483867,31.25079513321927,54.36262805685193,5.47053829070178,High Coverage High Disruption (Reliability Gap)
VIZIANAGARAM,VIZIANAGARAM,Vizianagaram,Andhra Pradesh,30.238194780971455,76.15924326048446,10.94464062884566,42.86884380716926,42.10490537836971,4.999664862616029,High Coverage High Disruption (Reliability Gap)
WAYANAD,WAYANAD,Wayanad,Kerala,16.438045510838435,40.78772948701716,-8.786623876245603,37.02418171629686,65.51727888093446,3.535925771056921,Low Coverage Low Disruption (Resilient)
WEST,WEST,West,NCT of Delhi,18.410588573580903,94.76593893393644,-6.529679140373915,11.322174617825386,70.32152806233863,6.857881321385898,High Coverage High Disruption (Reliability Gap)
WEST,WEST,West,NCT of Delhi,18.410588573580903,94.76593893393644,-6.529679140373915,11.322174617825386,70.32152806233863,6.857881321385898,High Coverage High Disruption (Reliability Gap)
WEST G>RO HILLS,WEST GARO HILLS,West Garo Hills,Meghalaya,29.63439193132996,53.821853127442985,9.790144326999275,44.83820862590849,54.58654984777223,4.146874889482252,Low Coverage High Disruption (Traditional Vulnerability)
WEST GODAVARI,WEST GODAVARI,West Godavari,Andhra Pradesh,11.914470151441687,84.95150388991928,-11.45740345986386,33.4818876642955,59.55173686094109,5.734728459170592,High Coverage Low Disruption (Success)
WEST KH>SI HILLS,WEST KHASI HILLS,West Khasi Hills,Meghalaya,35.20040511645452,81.67401195256913,19.33889912908437,53.624927118857656,42.65467028186347,5.402356498090851,High Coverage High Disruption (Reliability Gap)
WEST NIMAR,KHARGONE,,,,,,,,,
WEST TRIPURA,WEST TRIPURA,West Tripura,Tripura,7.559034243553457,38.01786422559654,-10.473610346498331,35.48787989455352,52.530190083909595,3.6593632438046257,Low Coverage Low Disruption (Resilient)
Y>DG|R,YADGIR,Yadgir,Karnataka,27.56375734422297,73.88717635366716,8.768812918951351,46.08276043836097,49.748775738424975,5.124276388914121,High Coverage High Disruption (Reliability Gap)
Y>NAM,YANAM,Yanam,Puducherry,27.19954031181043,94.4138038200761,4.068395063933263,15.73311278151072,67.5843037208935,7.002199190707345,High Coverage High Disruption (Reliability Gap)
BAUDH (BAUDA),BAUDH,Baudh,Odisha,6.258660616497937,19.336454189043117,-10.50970705421508,54.12704167550813,39.540763322316465,1.3721074714487065,Low Coverage Low Disruption (Resilient)
LAWNGTLAI,LAWNGTLAI,Lawngtlai,Mizoram,10.128131302804723,89.19792100526816,-10.47815330402852,41.12538907324757,55.72066456118464,6.077424671780852,High Coverage Low Disruption (Success)
SERCHH|P,SERCHHIP,Serchhip,Mizoram,5.137854964248407,94.44205230012538,-16.8527808988659,30.8844817950512,64.30015842200875,6.598772034428512,High Coverage Low Disruption (Success)
KOLASIB,KOLASIB,Kolasib,Mizoram,4.620196927038183,94.75493755736636,-17.10344922752064,30.4097717518579,64.26216699189035,6.810544651370913,High Coverage Low Disruption (Success)
M>MIT,MAMIT,Mamit,Mizoram,5.914885165265902,87.32778643404147,-16.14105884618023,38.8688381255223,61.0283207293295,5.862207536801809,High Coverage Low Disruption (Success)
LUNGLEI,LUNGLEI,Lunglei,Mizoram,8.660932079548472,94.26668043448394,-13.332892973436342,33.931524800592136,62.790282739065034,6.501268546272912,High Coverage Low Disruption (Success)
M|RPUR,MIRZAPUR,Mirzapur,Unknown State,9.277156183049769,18.27095997592676,-10.058030828982846,45.91277560333021,51.38459184516001,2.0541961578905266,Low Coverage Low Disruption (Resilient)
MUZAFFAR>B>D,MUZAFFARNAGAR,Muzaffarnagar,Unknown State,6.999467833333416,33.637320726909465,-17.01648240139832,33.83634669354155,65.1814111090862,3.452323573522364,Low Coverage Low Disruption (Resilient)
P@NCH,PUNCH,Punch,Jammu & Kashmir,21.588371743948468,85.96978572564042,-3.3430039129684985,32.99023576983392,62.365046375944736,5.354621887527218,High Coverage High Disruption (Reliability Gap)
ANANTN>G,ANANTNAG,Anantnag,Jammu & Kashmir,33.1874278206496,92.68557906394524,8.53145028971326,26.510624031583568,61.99355328171692,5.921159646418176,High Coverage High Disruption (Reliability Gap)
B>RAM@LA,BARAMULA,,,,,,,,,
KATHUA,KATHUA,Kathua,Jammu & Kashmir,35.239751299444784,81.44640512502171,7.9950611603310975,26.27265780471338,69.49268007829545,5.333469882987173,High Coverage High Disruption (Reliability Gap)
UDHAMPUR,UDHAMPUR,Udhampur,Jammu & Kashmir,24.820902114408433,83.87221644455505,-0.5672230289527214,29.95488652367276,66.02209570441754,5.427464569498282,High Coverage High Disruption (Reliability Gap)
PRAYAGRAJ,PRAYAGRAJ,,,,,,,,,
RI-BHOI,RIBHOI,Ribhoi,Meghalaya,35.25250192280413,74.82995846064868,18.100113703171587,52.90496975169549,44.788907009596365,5.169167555260133,High Coverage High Disruption (Reliability Gap)
SOUTH EAST,SOUTH EAST,South East,NCT of Delhi,21.73126947313264,76.44354005271113,-3.951328984151506,9.42597900794071,72.2063744213003,6.514092427558417,High Coverage High Disruption (Reliability Gap)
SOUTH WEST KH>SI HILLS,SOUTH WEST KHASI HILLS,South West Khasi Hills,Meghalaya,40.27697909829967,81.74640845401,22.705085736089934,53.92475080741136,43.10591445197241,5.240110748681247,High Coverage High Disruption (Reliability Gap)
SOUTH WEST G>RO HILLS,SOUTH WEST GARO HILLS,South West Garo Hills,Meghalaya,24.036955988144264,22.202088460390435,5.596305108836852,55.21105628673628,51.31282971736475,2.4287432131886333,Low Coverage High Disruption (Traditional Vulnerability)
NORTH G>RO HILLS,NORTH GARO HILLS,North Garo Hills,Meghalaya,29.8863131822698,18.45208625197978,12.41034759420412,55.53146083086094,53.35582545402267,2.3490859755986127,Low Coverage High Disruption (Traditional Vulnerability)
WEST JAINTIA HILLS,WEST JAINTIA HILLS,West Jaintia Hills,Meghalaya,46.171513071011375,63.330024111168306,28.936476930773956,53.23710387722783,48.73686301977764,4.605830153733913,High Coverage High Disruption (Reliability Gap)
>|ZAWL,AIZAWL,Aizawl,Mizoram,12.893308634132058,97.13787783033152,-10.68320656617739,21.66336633183555,72.08894049078201,6.867628859457725,High Coverage Low Disruption (Success)
BADG>M,BADGAM,Badgam,Jammu & Kashmir,31.354922597376984,93.59241770167552,6.52790870065995,30.696996234112607,62.03663528132036,5.884570198146307,High Coverage High Disruption (Reliability Gap)
BANDIPURA,BANDIPORE,,,,,,,,,
GANDERBAL,GANDERBAL,Ganderbal,Jammu & Kashmir,45.03305465503528,94.76683226169936,20.789572181394256,30.32624946009692,59.57040461337216,5.94074862698177,High Coverage High Disruption (Reliability Gap)
KULG>M,KULGAM,Kulgam,Jammu & Kashmir,34.06122232339083,89.88755544899493,11.646678852437644,33.29530174053389,54.53036918165386,5.680842316598751,High Coverage High Disruption (Reliability Gap)
KUPWARA,KUPWARA,Kupwara,Jammu & Kashmir,37.21315658471367,82.25349793299033,14.070587167018274,34.35656687747731,58.23418317205104,5.397255443196117,High Coverage High Disruption (Reliability Gap)
PULWAMA,PULWAMA,Pulwama,Jammu & Kashmir,21.051262089285444,85.19358382011741,-5.689582755132726,28.348206242737035,64.92208695949428,5.371622264572938,High Coverage High Disruption (Reliability Gap)
R>JAURI,RAJOURI,Rajouri,Jammu & Kashmir,27.395675261404495,72.55927119541013,2.801241859860067,35.65216111629692,63.45536664054059,4.691692268078212,High Coverage High Disruption (Reliability Gap)
R>MBAN,RAMBAN,Ramban,Jammu & Kashmir,26.296002831203268,89.72987884781095,5.202277870653504,40.714089266965864,49.50983901415736,5.566676904177973,High Coverage High Disruption (Reliability Gap)
RI>SI,REASI,Reasi,Jammu & Kashmir,19.225996488299906,75.37675899292337,-3.6818186576704974,35.40304742068126,55.182833819645026,4.828946184210877,High Coverage High Disruption (Reliability Gap)
SHUP|YAN,SHUPIYAN,Shupiyan,Jammu & Kashmir,34.7908597460232,97.95630160519087,8.740644930792243,29.021958182826104,62.25776378231735,5.998893626010331,High Coverage High Disruption (Reliability Gap)
SR|NAGAR,SRINAGAR,Srinagar,Jammu & Kashmir,25.785083075904897,89.36734876796514,1.8549741747152415,10.979464542238324,67.7491836591492,6.731232839086373,High Coverage High Disruption (Reliability Gap)
LEH,LEH(LADAKH),Leh(Ladakh),Ladakh,20.53823848997045,75.38990791128636,-2.5455991743816817,34.91707323793881,61.281078659355174,5.090030650746907,High Coverage High Disruption (Reliability Gap)
KARGIL,KARGIL,Kargil,Ladakh,15.74873668863625,65.60582260598574,-3.1193246215440738,48.58959167241233,47.33335583883453,4.422758058619075,High Coverage Low Disruption (Success)
KISHTW>R,KISHTWAR,Kishtwar,Jammu & Kashmir,43.518425796378615,87.11942957505174,19.919890300380615,33.6234306731158,55.63587241515876,5.39036094183158,High Coverage High Disruption (Reliability Gap)
DODA,DODA,Doda,Jammu & Kashmir,15.6549296809215,97.10595522971138,-8.121842182271772,31.2847989738022,55.62879149490639,5.974077160129121,High Coverage Low Disruption (Success)
S>MBA,SAMBA,Samba,Jammu & Kashmir,27.65650858199798,71.17995280007385,-0.7264784144708898,28.147186771097836,73.06773575776307,4.601703311016826,High Coverage High Disruption (Reliability Gap)
IMPHAL EAST,IMPHAL EAST,Imphal East,Manipur,35.25153436476818,31.69016528963925,13.548108226763958,29.751229571970356,55.73790856861677,4.313841551959288,Low Coverage High Disruption (Traditional Vulnerability)
JIRIBAM,IMPHAL EAST,Imphal East,Manipur,35.25153436476818,31.69016528963925,13.548108226763958,29.751229571970356,55.73790856861677,4.313841551959288,Low Coverage High Disruption (Traditional Vulnerability)
NIV>RI,TIKAMGARH,Tikamgarh,Madhya Pradesh,11.709332135565194,23.501269917504555,-5.954223660768111,52.85125774664546,48.79061744148398,2.112397573656072,Low Coverage Low Disruption (Resilient)
AMRELI,AMRELI,Amreli,Gujarat,44.07834039140903,65.97964674290193,21.11984885226886,38.460554888991794,65.10866850235192,5.00736670791642,High Coverage High Disruption (Reliability Gap)
DIU,DIU,Diu,Dadra & Nagar Haveli and Daman & Diu,39.72561645597583,87.58505451506308,16.288682180491094,30.61345024176993,70.78292105082674,6.27720207343542,High Coverage High Disruption (Reliability Gap)
PORBANDAR,PORBANDAR,Porbandar,Gujarat,69.70302412686071,87.6961428777473,46.5173419297108,32.58703291943876,67.94906460244368,6.010633435681972,High Coverage High Disruption (Reliability Gap)
R>JKOT,RAJKOT,Rajkot,Gujarat,35.67131589634886,85.66884127680123,11.686935119894752,27.22955621121846,71.70336519388646,6.121485001234118,High Coverage High Disruption (Reliability Gap)
SURENDRANAGAR,SURENDRANAGAR,Surendranagar,Gujarat,54.772625073180706,85.05126731020849,32.93133544217909,40.41200378829516,60.843346811788635,5.715797277004919,High Coverage High Disruption (Reliability Gap)
BOT>D,BOTAD,Botad,Gujarat,72.17560914764249,78.61313280232505,49.46617040806651,35.474282549680176,65.2350116105516,5.6566150869950045,High Coverage High Disruption (Reliability Gap)
KHEDA,KHEDA,Kheda,Gujarat,19.07142536467393,74.88923261232675,-1.5504798142394236,42.88190611541069,57.714471833478186,5.198272334907341,High Coverage High Disruption (Reliability Gap)
MAHES>NA,MAHESANA,Mahesana,Gujarat,33.218274066571176,83.03966392963889,11.983804285151828,40.533715069611034,59.464181340514905,5.56876268311572,High Coverage High Disruption (Reliability Gap)
G>NDH|NAGAR,GANDHINAGAR,Gandhinagar,Gujarat,26.4785636788565,86.73655676807027,3.1538071679930013,31.293245383827976,68.36896607000823,6.018597486514566,High Coverage High Disruption (Reliability Gap)
P>TAN,PATAN,Patan,Gujarat,27.229562767234615,91.31205824619146,5.444369041828608,42.84388275346254,59.93489715904399,5.855260729652111,High Coverage High Disruption (Reliability Gap)
ADILABAD,ADILABAD,Adilabad,Telangana,21.791698016259236,53.46107946509564,2.3314303290298106,42.94618016128248,48.78439879172093,3.97109281210111,Low Coverage High Disruption (Traditional Vulnerability)
AHAMADNAGAR,AHMADNAGAR,Ahmadnagar,Maharashtra,53.32097475615319,71.64100856705713,31.07785448910465,39.42435627868324,61.68979695526006,4.949517297627279,High Coverage High Disruption (Reliability Gap)
AKOLA,AKOLA,Akola,Maharashtra,56.89982431148244,82.21326433307817,35.233769254684,36.81130697066446,60.556663607876224,5.5802264289503185,High Coverage High Disruption (Reliability Gap)
>L|PUR DU>R,JALPAIGURI,Jalpaiguri,West Bengal,6.771230632053454,36.96708706994771,-11.06435338042918,45.6174555420275,46.21886997933627,3.3493328161308447,Low Coverage Low Disruption (Resilient)
AMAR>VATI,AMRAVATI,Amravati,Maharashtra,49.01457148239835,93.28415662176724,26.93500649490127,37.778570012643485,62.17699718752907,6.276621799196119,High Coverage High Disruption (Reliability Gap)
AMB>LA,AMBALA,Ambala,Haryana,14.848956366226554,92.014914727323,-12.560677624903596,22.67137935824096,75.16281938115975,6.1968138675172275,High Coverage Low Disruption (Success)
AMRITSAR,AMRITSAR,Amritsar,Punjab,16.980526024207418,81.41880315667535,-9.688817125042243,22.354786386526325,75.25750380335168,5.852548952055878,High Coverage Low Disruption (Success)
>NJ>W,ANJAW,Anjaw,Arunachal Pradesh,39.76436271113281,87.95441007758102,21.374613283465397,50.95938149293082,48.43830640975214,5.447961470745255,High Coverage High Disruption (Reliability Gap)
AR>RIA,ARARIA,Araria,Bihar,14.450894107652356,3.944984743966394,0.8590664396269503,65.82960412102517,42.691579861256095,1.4682119221773229,Low Coverage Low Disruption (Resilient)
ARWAL,ARWAL,Arwal,Bihar,11.989499485917522,15.024598997424338,-3.994146775929958,59.02529818060487,46.76912902908618,2.4654973595216805,Low Coverage Low Disruption (Resilient)
