district_code,district_name,state_name,state_code,n_households,total_weighted_pop,disruption_rate_pct,disruption_count,piped_water_coverage_pct,tube_well_coverage_pct,improved_source_coverage_pct,most_disrupted_source,most_disrupted_source_rate,mean_wvi_score,pct_high_vulnerability,mean_cci_score,pct_low_coping,mean_idi_score,pct_high_idi,mean_wealth_score,pct_urban,pct_poorest_quintile,pct_richest_quintile,pct_women_fetch_water,pct_children_fetch_water,mean_time_to_water_min,pct_has_electricity,pct_has_vehicle,pct_improved_sanitation,reliability_gap,expected_disruption_pct,district_typology
193.0,Ballia,Unknown State,,952,1280.5704730000002,9.560509677627088,88,7.4465698694897196,89.47772005984712,98.61715459060095,Tube well/Borehole,0.0985875566264243,47.92706509148022,41.596638655462186,54.40587612854241,35.39915966386555,2.216815006166396,0.6302521008403361,-182360.36198151583,9.319981173734277,26.785714285714285,9.138655462184873,1.796824890557975,0.45512083269781906,0.2756576747963171,88.61429440439706,44.11495047801246,55.5153685790161,-10.418226444964994,19.978736122592082,Low Coverage Low Disruption (Resilient)
390.0,Kandhamal,Odisha,21.0,642,304.430794,5.482176353026889,34,20.771205885302127,60.43273401573167,85.94601438381426,Tube well/Borehole,0.06211489103472123,55.24902485426488,68.84735202492212,40.24936884761754,63.862928348909655,1.6639283278287544,0.1557632398753894,-616928.9553043968,13.335694285907227,42.99065420560748,6.230529595015576,61.88188472155679,0.0,6.875492996283419,95.48570470830886,33.99674245832043,58.68791446899423,-10.430829957053088,15.913006310079979,Low Coverage Low Disruption (Resilient)
812.0,Dhubri,Assam,18.0,890,727.1750619999999,6.809466329030961,59,2.5554217919535867,94.25744567131485,98.72992949254908,Protected Spring,1.0,49.25401177245482,50.78651685393258,44.03817725953558,57.640449438202246,1.3634939037554619,0.33707865168539325,-609224.1256271697,15.435033991856006,42.247191011235955,0.7865168539325843,0.7945657520361996,0.11007775731451035,0.22712275025735143,92.48130321608858,21.26073404866021,49.08365325652491,-10.446339132525328,17.25580546155629,Low Coverage Low Disruption (Resilient)
358.0,Palamu,Jharkhand,20.0,933,915.787465,5.531677374509598,50,24.87333401096509,69.95410206886812,97.03472890404761,Protected Well/Spring,0.06871531510661798,54.56624775430776,64.09431939978563,41.63455189595689,58.520900321543415,2.4128794086518757,1.714898177920686,-774602.1817617257,10.673914389077165,55.841371918542336,3.965702036441586,27.63230003372016,0.8472114214841323,3.897215977945276,95.56362075779231,28.31599982644445,41.12992494388422,-10.451718486714523,15.983395861224121,Low Coverage Low Disruption (Resilient)
362.0,Dumka,Jharkhand,20.0,872,652.3507050000001,4.131167758912746,37,19.20603611519052,76.31443488667648,97.28655079785649,Unprotected Well/Spring,0.08575893522382984,58.49345798350083,73.96788990825688,35.834745625197144,71.10091743119266,1.5639807118779767,1.146788990825688,-994742.8767288096,4.997674678683762,67.54587155963303,4.472477064220183,59.1942629999917,0.8153624973855128,8.104069249070559,93.4431785430507,30.76182679989592,31.540953573431025,-10.467286768461058,14.598454527373804,Low Coverage Low Disruption (Resilient)
920.0,West Tripura,Tripura,16.0,894,624.2086419999999,7.559034243553457,65,38.01786422559654,59.6918236835305,98.96698418347114,Other Source,0.37206209552214725,35.48787989455352,21.92393736017897,52.530190083909595,37.47203579418345,3.6593632438046257,6.487695749440715,-63288.97729651588,67.15570160273431,18.568232662192393,6.599552572706935,7.602585226623634,0.1671973006743473,1.092389084545869,99.71581729558946,37.679374198731466,94.85416368202092,-10.473610346498331,18.032644590051788,Low Coverage Low Disruption (Resilient)
287.0,Lawngtlai,Mizoram,15.0,752,49.519125,10.128131302804723,79,89.19792100526816,0.11526051803217444,89.95533543858055,Tube well/Borehole,1.0,41.12538907324757,23.670212765957448,55.72066456118464,32.047872340425535,6.077424671780852,7.3138297872340425,-74026.58565493635,23.05045373883323,22.606382978723406,8.24468085106383,1.570768869603411,0.0,0.4407953694658377,92.68458196706825,29.716571122773267,95.64383054022056,-10.478153304028519,20.606284606833242,High Coverage Low Disruption (Success)
303.0,Barpeta,Assam,18.0,902,832.723419,7.685893844184055,71,2.42011159289853,91.2292724890928,97.53200360034549,Tube well/Borehole,0.08301558678895601,48.52303604298247,48.11529933481153,46.94637840197232,52.88248337028825,1.3531436432436879,0.22172949002217296,-556741.224654777,10.397038443324966,41.68514412416852,1.662971175166297,1.5072948248618907,0.0,0.26971071651822964,90.1131932738402,29.339202600233342,57.64080450342179,-10.490161852552074,18.176055696736128,Low Coverage Low Disruption (Resilient)
391.0,Baudh,Odisha,21.0,869,250.51334400000002,6.258660616497937,57,19.336454189043117,74.18006483518897,96.2435857309062,Piped Water,0.09075503467168045,54.127041675508124,61.795166858457996,39.540763322316465,62.94591484464902,1.3721074714487063,1.2658227848101267,-595669.3350691451,4.793443657835646,43.26812428078251,3.1070195627157653,73.925486380478,0.3678422814874085,9.306423469402093,95.67669457160733,38.864282614821505,56.44239334412462,-10.509707054215081,16.76836767071302,Low Coverage Low Disruption (Resilient)
169.0,Mahoba,Unknown State,,906,379.71617000000003,6.904813403126867,64,14.928073250080448,82.90353186697317,98.64348758179035,Piped Water,0.18178579510929196,49.34708721033497,51.324503311258276,44.971887799835486,50.993377483443716,1.5255053109800407,0.44150110375275936,-334010.21470834385,22.38417131406334,33.22295805739514,9.492273730684326,42.55153000200123,8.138849867784138,10.076812183163018,94.29246165629448,47.80723796934957,45.87073286871085,-10.566518015208139,17.471331418335005,Low Coverage Low Disruption (Resilient)
