district_code,district_name,state_name,disruption_rate_pct,piped_water_coverage_pct,reliability_gap,mean_wvi_score,mean_cci_score,mean_idi_score,district_typology,n_households,total_weighted_pop
447.0,Betul,Madhya Pradesh,26.17388616268605,47.75099226791986,9.374366470737897,55.35299497029387,48.423870379871246,3.427404425719992,Low Coverage High Disruption (Traditional Vulnerability),812,700.348148
276.0,Thoubal,Manipur,28.561073871594804,34.12182037409472,9.3412391669819,38.99674919045164,49.57026013175822,3.9135240613918403,Low Coverage High Disruption (Traditional Vulnerability),752,190.167615
80.0,Hisar,Haryana,34.66527045943911,76.18203688208119,9.106787403728,29.631236417979345,67.46995090931512,5.150176666156455,High Coverage High Disruption (Reliability Gap),819,807.856201
598.0,Alappuzha,Kerala,34.813287863475765,51.716251644250974,9.103879265874152,21.619919914677478,71.07078193166156,4.716795586836634,Low Coverage High Disruption (Traditional Vulnerability),852,1320.3709709999998
273.0,Tamenglong,Manipur,25.148447007544316,45.91388305573559,9.018416396257098,51.18467543716091,41.713566067308406,3.34232095173147,Low Coverage High Disruption (Traditional Vulnerability),579,31.221916
114.0,Jaisalmer,Unknown State,31.695552994836774,50.81273168814599,8.894614608756964,38.61038381400927,58.71881719350144,4.623550872741652,Low Coverage High Disruption (Traditional Vulnerability),841,269.67688499999997
455.0,Chhindwara,Madhya Pradesh,26.33550546282001,47.81349275241303,8.883952212645912,51.470599454696874,50.370342303020564,3.5459178053767086,Low Coverage High Disruption (Traditional Vulnerability),838,935.111993
580.0,Yadgir,Karnataka,27.56375734422297,73.88717635366716,8.768812918951351,46.08276043836097,49.748775738424975,5.124276388914121,High Coverage High Disruption (Reliability Gap),841,552.158311
13.0,Shupiyan,Jammu & Kashmir,34.7908597460232,97.95630160519089,8.740644930792243,29.021958182826104,62.25776378231735,5.998893626010331,High Coverage High Disruption (Reliability Gap),903,106.578789
497.0,Nandurbar,Maharashtra,24.956856559715142,58.62591243118873,8.570644182986893,55.86074425985367,45.88109935010818,3.9553138078996417,High Coverage High Disruption (Reliability Gap),814,770.781138
27.0,Mandi,Himachal Pradesh,34.16332573880876,93.36780689583345,8.538132478987308,30.175755791515595,63.018070169529906,5.774110414004235,High Coverage High Disruption (Reliability Gap),804,520.39685
14.0,Anantnag,Jammu & Kashmir,33.1874278206496,92.68557906394523,8.53145028971326,26.510624031583568,61.99355328171692,5.921159646418176,High Coverage High Disruption (Reliability Gap),890,408.35605799999996
890.0,Kamareddy,Telangana,27.5161854478173,73.25030074950536,8.423491182269558,47.568238426118384,44.86979975070381,4.810429078208545,High Coverage High Disruption (Reliability Gap),668,384.40379099999996
257.0,Dibang Valley,Arunachal Pradesh,26.914695429330255,97.45809157665465,8.420220476036803,43.178690381652515,52.7805064598837,6.240008927814682,High Coverage High Disruption (Reliability Gap),925,5.4391810000000005
530.0,Kolhapur,Maharashtra,31.64012379433421,94.10427304942574,8.415309733151098,34.00810258089479,65.1690796207519,6.072574773156721,High Coverage High Disruption (Reliability Gap),844,2086.889692
116.0,Jalor,Unknown State,31.15206275720511,63.36071370262313,8.413059143282297,40.899749959640076,60.95630570458957,4.844571938757139,High Coverage High Disruption (Reliability Gap),808,850.565348
825.0,Bastar,Chhattisgarh,24.084453162615898,47.01752106465183,8.361484939205813,54.171959734562314,43.671618098597115,3.408979867406472,Low Coverage High Disruption (Traditional Vulnerability),857,406.537339
910.0,Wanaparthy,Telangana,29.23162452198678,78.00890443116336,8.28890918139366,41.60785731297868,51.44687517854906,5.300133999657225,High Coverage High Disruption (Reliability Gap),694,228.23715099999998
113.0,Jodhpur,Unknown State,32.411559215842765,74.20643219560891,8.278609991484817,30.84497209014568,67.0267340852787,5.396229078203092,High Coverage High Disruption (Reliability Gap),887,1567.5962319999999
902.0,Nizamabad,Telangana,28.52616628961478,79.80152546281009,8.198786542487117,38.01960344722817,51.91497314349105,5.605461162080403,High Coverage High Disruption (Reliability Gap),628,649.0039569999999
866.0,Charkhi Dadri,Haryana,34.901010923011704,55.414305617513435,8.085699795523638,32.034939662255375,68.84445445838907,4.004077213111136,Low Coverage High Disruption (Traditional Vulnerability),774,223.716047
7.0,Kathua,Jammu & Kashmir,35.239751299444784,81.44640512502171,7.9950611603310975,26.27265780471338,69.49268007829545,5.333469882987173,High Coverage High Disruption (Reliability Gap),841,299.136606
430.0,Rewa,Madhya Pradesh,22.31011877831937,28.135688240002743,7.976791483288331,59.76094283108753,39.91930911880012,2.3298235552236632,Low Coverage High Disruption (Traditional Vulnerability),756,1236.896521
421.0,Gwalior,Madhya Pradesh,29.261553574448882,74.4885508614911,7.62565194219162,32.55936647432476,64.72523497244237,5.517195891965813,High Coverage High Disruption (Reliability Gap),845,1046.634425
520.0,Raigarh,Maharashtra,30.207493441834178,89.4502126782586,7.242253593879081,35.134837927061035,63.60572663554151,5.890659658670235,High Coverage High Disruption (Reliability Gap),793,1477.706993
444.0,Bhopal,Madhya Pradesh,28.79817225568378,81.8223250937447,7.0948336735895765,28.022485552603815,66.89228788446307,5.89679241736315,High Coverage High Disruption (Reliability Gap),367,1125.903214
465.0,Alirajpur,Madhya Pradesh,21.166571265245583,51.70397766712813,7.068154247622168,65.8320211999106,41.38755588751854,3.4999546704276607,Low Coverage High Disruption (Traditional Vulnerability),880,281.22921399999996
578.0,Chamarajanagar,Karnataka,28.204142877189973,88.77034568124881,7.063163019904437,41.66376951216876,54.04835054841833,5.9102034971643445,High Coverage High Disruption (Reliability Gap),845,625.4978560000001
441.0,Barwani,Madhya Pradesh,23.799621212094205,63.90648937325939,7.053187989921813,56.546158065206384,50.652565633292895,4.4115047594910015,High Coverage High Disruption (Reliability Gap),897,588.9089819999999
631.0,Krishnagiri,Tamil Nadu,29.426020351066544,83.45418035894774,6.9832993234483425,36.695516543098655,56.90470153559467,5.82022389690879,High Coverage High Disruption (Reliability Gap),866,1040.572294
112.0,Nagaur,Unknown State,30.968507970337956,66.50879994433897,6.930927532525487,35.04639002027237,63.76843755494239,5.0144156227581504,High Coverage High Disruption (Reliability Gap),773,1237.5483390000002
211.0,Purnia,Bihar,20.974099985122884,10.908810523649793,6.92530117729051,62.78074693357706,43.68086725026054,2.03624438003687,Low Coverage High Disruption (Traditional Vulnerability),896,1735.947999
417.0,Bijapur,Chhattisgarh,19.582246954358503,39.24023886550373,6.880270053211714,61.20858465917689,33.90448011656166,2.767997074452921,Low Coverage High Disruption (Traditional Vulnerability),869,125.27434699999998
442.0,Rajgarh,Madhya Pradesh,23.54081267865681,36.15887651616691,6.841580712144999,55.12901620184002,47.62230726689731,2.747819708296357,Low Coverage High Disruption (Traditional Vulnerability),650,601.099384
570.0,Chikmagalur,Karnataka,30.287523414852757,78.89848508425077,6.836957786761509,36.14155088235521,61.10940244883016,5.427482937044375,High Coverage High Disruption (Reliability Gap),762,563.4954290000001
440.0,Khargone (West Nimar),Madhya Pradesh,27.495551505961352,76.83976541405482,6.633339825321457,46.85375916288363,59.765557554150824,5.243555160466146,High Coverage High Disruption (Reliability Gap),950,845.996975
438.0,Dhar,Madhya Pradesh,24.48239012557266,58.67671744628831,6.584805003259685,52.75174541129268,52.241384070028175,4.105665817479872,High Coverage High Disruption (Reliability Gap),523,1060.887122
488.0,Bharuch,Gujarat,27.228249751867317,67.84321359902563,6.566431342933043,42.1221877321384,59.93540260762648,5.209397190835225,High Coverage High Disruption (Reliability Gap),734,694.974968
2.0,Badgam,Jammu & Kashmir,31.354922597376984,93.59241770167552,6.52790870065995,30.696996234112607,62.03663528132036,5.884570198146307,High Coverage High Disruption (Reliability Gap),888,233.03351100000006
871.0,East Garo Hills,Meghalaya,24.65816976835333,53.14336928160295,6.009700078184082,48.960057815681225,53.498719956853904,4.014852935957127,Low Coverage High Disruption (Traditional Vulnerability),833,73.595012
24.0,Kangra,Himachal Pradesh,32.46995147560019,79.42269621933592,5.962888773730469,33.10567184977802,68.5253130437311,5.065687076287192,High Coverage High Disruption (Reliability Gap),859,849.04502
621.0,Pudukkottai,Tamil Nadu,27.304805707060314,80.5510521678716,5.954243379357102,38.81229183186748,55.06614371199033,5.671078534576424,High Coverage High Disruption (Reliability Gap),760,793.7980930000001
468.0,Kachchh,Gujarat,28.93744230420616,73.12927455001288,5.914627395122793,36.83448349965625,63.44471645580864,5.629883609877618,High Coverage High Disruption (Reliability Gap),821,926.4475180000001
869.0,Palghar,Maharashtra,27.585304281514496,70.13835410013526,5.8546125077388425,31.95721797324804,61.96028526211664,5.283519178854206,High Coverage High Disruption (Reliability Gap),772,1535.580368
446.0,Raisen,Madhya Pradesh,23.807184628560325,49.39351975432616,5.8018641630727465,48.671450916301126,51.83844521118437,3.7527269351974306,Low Coverage High Disruption (Traditional Vulnerability),428,435.473953
874.0,South West Garo Hills,Meghalaya,24.036955988144264,22.202088460390435,5.596305108836852,55.21105628673628,51.31282971736475,2.4287432131886333,Low Coverage High Disruption (Traditional Vulnerability),722,60.30059299999999
469.0,Banas Kantha,Gujarat,24.978178941273956,78.52616420121846,5.540643718956435,49.72490900734277,54.66507262898926,5.066903266122216,High Coverage High Disruption (Reliability Gap),847,1316.3969429999997
445.0,Sehore,Madhya Pradesh,24.24211174486842,52.041757565573874,5.5004271846981645,50.049731192404465,52.92941147037839,3.68913123017461,Low Coverage High Disruption (Traditional Vulnerability),872,595.776781
123.0,Rajsamand,Unknown State,28.45873098932243,84.68189572283399,5.496202598228358,37.427412530389695,60.17044386650082,5.520100303456298,High Coverage High Disruption (Reliability Gap),822,550.84044
423.0,Shivpuri,Madhya Pradesh,22.609538126257284,48.46725889516286,5.491446469118028,53.23303851897211,48.79631084949725,3.543322998259833,Low Coverage High Disruption (Traditional Vulnerability),703,746.0108210000001
295.0,South Garo Hills,Meghalaya,23.906913092526317,56.05872223407361,5.456548255673056,51.11614517374225,51.45434056940299,4.088898990586909,Low Coverage High Disruption (Traditional Vulnerability),697,47.265981
470.0,Patan,Gujarat,27.229562767234615,91.31205824619146,5.444369041828608,42.84388275346254,59.93489715904399,5.855260729652111,High Coverage High Disruption (Reliability Gap),893,655.8132479999999
865.0,Bhiwani,Haryana,30.452062596497964,70.64924645162003,5.436040608414171,31.79442158863841,65.33580846167092,4.842133077332296,High Coverage High Disruption (Reliability Gap),799,492.537586
636.0,Mahe,Puducherry,30.563125451639035,22.704775877548343,5.399171016259448,15.896897762870045,78.58293251296926,3.5047053671141084,Low Coverage High Disruption (Traditional Vulnerability),870,18.2668
527.0,Satara,Maharashtra,28.25608717388308,85.65166154218159,5.358466531684911,37.5642461376569,62.460079305767366,5.587544375999629,High Coverage High Disruption (Reliability Gap),833,1493.917896
79.0,Sirsa,Haryana,31.41300762982674,93.03931427330672,5.327253943491453,30.200079258984744,69.63788328269857,6.02474694027736,High Coverage High Disruption (Reliability Gap),478,558.037836
17.0,Ramban,Jammu & Kashmir,26.296002831203268,89.72987884781095,5.2022778706535036,40.714089266965864,49.50983901415736,5.566676904177973,High Coverage High Disruption (Reliability Gap),564,86.15700700000001
30.0,Bilaspur,Himachal Pradesh,31.338652050252495,67.99347039124774,5.187204992158435,31.16961156570822,64.6016092612162,4.324110835317737,High Coverage High Disruption (Reliability Gap),705,159.137253
437.0,Dewas,Madhya Pradesh,24.406886065402432,52.996188215415685,4.891582073346058,46.14055423759018,57.38604329189681,4.140830855033794,Low Coverage High Disruption (Traditional Vulnerability),902,766.7518809999999
867.0,Agar Malwa,Madhya Pradesh,22.86590503655168,50.35419952404361,4.819167002055579,51.48074560391704,50.192547794585295,3.5527660019524037,Low Coverage High Disruption (Traditional Vulnerability),584,245.324158
84.0,Mahendragarh,Haryana,31.037878759084737,85.25004416594628,4.668917919593099,30.85741989449354,69.04477371828231,5.573941143958969,High Coverage High Disruption (Reliability Gap),847,405.17642000000006
831.0,Kodagaon,Chhattisgarh,18.915336306833524,31.241225336617983,4.594286713388181,59.881258525103675,38.933026130040595,2.3645013104703523,Low Coverage High Disruption (Traditional Vulnerability),904,286.298732
266.0,Phek,Nagaland,21.870024696562282,93.8832874775846,4.517112584203133,48.79464934554906,43.159762525510644,5.977045151053402,High Coverage High Disruption (Reliability Gap),861,64.752332
806.0,Namsai,Arunachal Pradesh,21.66157889949743,10.083418001654417,4.508340344748138,52.25426883739992,49.531084819881784,1.7697572176910545,Low Coverage High Disruption (Traditional Vulnerability),950,44.340669
545.0,East Godavari,Andhra Pradesh,25.8299158222772,75.87555380241757,4.347527961538624,36.6102784625764,52.26437180772852,5.174454141121327,High Coverage High Disruption (Reliability Gap),609,2153.882571
901.0,Nirmal,Telangana,24.007130673356762,60.137709266872555,4.266251976263646,44.25567747133518,47.381955673450285,4.260678358235513,High Coverage High Disruption (Reliability Gap),788,359.49592299999995
634.0,Yanam,Puducherry,27.199540311810434,94.4138038200761,4.068395063933263,15.73311278151072,67.5843037208935,7.002199190707345,High Coverage High Disruption (Reliability Gap),905,29.390357
212.0,Katihar,Bihar,18.120687070472275,16.279923005419565,3.7895701878212478,62.511585823411124,42.25792330806233,2.2921558028513385,Low Coverage High Disruption (Traditional Vulnerability),887,1555.0393200000003
605.0,Vellore,Tamil Nadu,26.78799113250386,84.2163817701994,3.7465711986461585,32.46651433172791,63.12300363458083,6.191178794285915,High Coverage High Disruption (Reliability Gap),843,2273.303724
122.0,Bhilwara,Unknown State,25.269494551347215,81.26261619670821,3.7308845317718777,39.97550862318569,57.046592310076704,5.243393501429931,High Coverage High Disruption (Reliability Gap),873,699.264323
912.0,Warangal Urban,Telangana,25.65695642565986,73.80249095524846,3.7277304267750218,21.565438330338644,61.96898372199678,5.822434327589047,High Coverage High Disruption (Reliability Gap),531,372.33748
611.0,The Nilgiris,Tamil Nadu,24.89078446596185,85.83272710164367,3.5593944346681354,30.60359504781,56.81883150259293,6.045522224184582,High Coverage High Disruption (Reliability Gap),860,537.4086709999999
552.0,Kurnool,Andhra Pradesh,23.7381223472328,87.94258464721722,3.5134246168350813,38.07453569556518,49.63722417558213,5.942442134438282,High Coverage High Disruption (Reliability Gap),731,1901.9347039999998
101.0,Bikaner,Unknown State,27.53638625647861,74.68033536762667,3.511819414972063,31.016535538323428,65.96790164796657,5.517162879872095,High Coverage High Disruption (Reliability Gap),891,938.695494
608.0,Salem,Tamil Nadu,24.71487664982756,92.64103277491897,3.1781675262680054,32.57471597835927,58.003477767638934,6.344033758197252,High Coverage High Disruption (Reliability Gap),868,2334.5507289999996
473.0,Gandhinagar,Gujarat,26.4785636788565,86.73655676807027,3.1538071679930013,31.293245383827976,68.36896607000823,6.018597486514566,High Coverage High Disruption (Reliability Gap),852,805.295059
804.0,Lohit,Arunachal Pradesh,23.334210206073728,81.92229319482888,3.151283753137548,37.61569344941375,58.05416419313608,5.522257205071709,High Coverage High Disruption (Reliability Gap),913,19.311049999999998
117.0,Sirohi,Unknown State,24.25253100774577,72.7194663804561,3.1034797197198074,40.55407238410299,55.97118439733469,5.113032163459694,High Coverage High Disruption (Reliability Gap),872,484.571907
26.0,Kullu,Himachal Pradesh,27.68495642464257,95.18645321779915,3.072397009679193,31.93036859058809,60.04202110890861,5.894631119519524,High Coverage High Disruption (Reliability Gap),813,211.842898
587.0,Lakshadweep,Lakshadweep,25.50418868175943,30.7162663845619,3.0283449544113736,29.09068625680184,72.70403991894847,3.9601676743273395,Low Coverage High Disruption (Traditional Vulnerability),869,31.324533000000002
44.0,Muktsar,Punjab,28.87279852811586,78.93432142690109,2.9843089083242518,31.233406445795435,70.11943349459834,5.549290532844489,High Coverage High Disruption (Reliability Gap),770,382.558372
917.0,Sepahijala,Tripura,21.379944172432857,40.86192185251883,2.970989579668718,48.61077002029239,48.19662001130221,3.243825502285528,Low Coverage High Disruption (Traditional Vulnerability),874,270.857943
862.0,Sabar Kantha,Gujarat,24.07383486537302,72.49275430094137,2.9432671150079805,43.84329671927145,59.068430555374626,4.883591489725261,High Coverage High Disruption (Reliability Gap),799,632.6104580000001
864.0,Vadodara,Gujarat,26.838692622760114,85.06394706687897,2.8447239409089597,26.96639886568461,69.94042246658132,6.127298062566424,High Coverage High Disruption (Reliability Gap),832,1322.91916
6.0,Rajouri,Jammu & Kashmir,27.395675261404495,72.55927119541013,2.801241859860067,35.65216111629692,63.45536664054059,4.691692268078212,High Coverage High Disruption (Reliability Gap),591,200.223986
280.0,Chandel,Manipur,21.999379198763524,37.39064238277799,2.7875610413175416,47.05242918179228,51.91877533210918,3.3808723264572116,Low Coverage High Disruption (Traditional Vulnerability),481,27.303425
840.0,North,NCT of Delhi,26.960100286843403,69.79317537849913,2.785737949302465,15.01863471120513,66.77204859555374,6.121097849793961,High Coverage High Disruption (Reliability Gap),714,688.517832
911.0,Warangal Rural,Telangana,22.152545238147155,61.98735071660939,2.77659569423588,48.77927778189257,45.20719190460682,4.138954510458976,High Coverage High Disruption (Reliability Gap),501,255.710296
895.0,Mahabubnagar,Telangana,24.41718729069449,77.70881589045302,2.7686489670381995,39.95387077552487,53.13348625164857,5.28750466882646,High Coverage High Disruption (Reliability Gap),732,578.833894
916.0,North Tripura,Tripura,21.94993012303957,69.46239976538703,2.7239707895456604,40.10687800410595,50.653908942290364,4.936759756050316,High Coverage High Disruption (Reliability Gap),732,188.74318399999999
213.0,Madhepura,Bihar,16.301900260631744,2.79508052242937,2.643093703900062,65.82002843527243,42.03235255370496,1.4279762369173545,Low Coverage Low Disruption (Resilient),924,995.089078
885.0,Hyderabad,Telangana,26.807077552924753,89.65990413435676,2.595400558115834,14.15946289205783,71.12135175528587,6.748208773371624,High Coverage High Disruption (Reliability Gap),641,1823.519815
427.0,Sagar,Madhya Pradesh,19.454696190345537,46.42953104477721,2.587267241458701,49.614588780903894,47.63227615145147,3.5379863510546343,Low Coverage High Disruption (Traditional Vulnerability),830,1213.446428
384.0,Anugul,Odisha,21.187906088377737,30.168657058543875,2.5534007709253927,47.317083869210286,47.336079513799426,2.331336963669665,Low Coverage High Disruption (Traditional Vulnerability),786,608.1682609999999
426.0,Panna,Madhya Pradesh,16.883457926592747,43.84798639083638,2.4299505725724337,59.91171814562617,37.39909086891664,3.12770152373872,Low Coverage Low Disruption (Resilient),817,514.441019
894.0,Mahabubabad,Telangana,22.150905045762162,62.06965011950034,2.357591372856284,46.49224121607593,47.671460000119936,4.38491690047026,High Coverage High Disruption (Reliability Gap),646,368.72152100000005
883.0,Adilabad,Telangana,21.791698016259236,53.46107946509564,2.3314303290298106,42.946180161282484,48.78439879172093,3.97109281210111,Low Coverage High Disruption (Traditional Vulnerability),761,340.45764099999997
868.0,Shajapur,Madhya Pradesh,21.056731665943776,51.318517071029,2.272859358655932,50.75104645253875,52.424607033226415,3.623786968457405,Low Coverage High Disruption (Traditional Vulnerability),859,407.18263099999996
130.0,Udaipur,Unknown State,22.982237002994964,62.83722395875599,2.147709229509978,42.1902261994027,56.324378523790394,4.375330944863871,High Coverage High Disruption (Reliability Gap),897,1476.6817780000001
315.0,Dima Hasao,Assam,20.220505851150815,39.5703715320749,2.0556439158619,45.620950680792646,53.684549690741385,3.722963033774063,Low Coverage High Disruption (Traditional Vulnerability),628,75.08762199999998
433.0,Mandsaur,Madhya Pradesh,22.253342545924802,65.45679950600761,1.9924655345652766,44.94515205430944,56.80533566519966,4.571380655695481,High Coverage High Disruption (Reliability Gap),676,548.099126
606.0,Tiruvannamalai,Tamil Nadu,23.9490991831887,90.18566004396858,1.9862708828272346,37.7238973288906,57.66969328452709,6.241017443899355,High Coverage High Disruption (Reliability Gap),850,1441.276832
588.0,Kasaragod,Kerala,26.216626213950455,27.85702376536094,1.9597149048684237,31.790912676523437,67.81116278728801,3.2554545161837902,Low Coverage High Disruption (Traditional Vulnerability),899,779.1829480000001
461.0,Anuppur,Madhya Pradesh,16.063976213267036,52.114767669143816,1.8951599404682078,59.233451840075205,41.65425632514349,3.746611303101471,Low Coverage Low Disruption (Resilient),820,381.98503400000004
398.0,Koraput,Odisha,16.370572883685927,27.120962624020628,1.8900712406550735,56.980732297221635,35.17418724379042,1.9609681862733679,Low Coverage Low Disruption (Resilient),804,707.3177329999999
10.0,Srinagar,Jammu & Kashmir,25.785083075904897,89.36734876796514,1.8549741747152417,10.979464542238324,67.7491836591492,6.731232839086373,High Coverage High Disruption (Reliability Gap),883,540.788151
428.0,Damoh,Madhya Pradesh,17.625803073024503,50.40193793698505,1.765882409612832,53.68714415492054,43.75027281936312,3.626561424677877,Low Coverage High Disruption (Traditional Vulnerability),739,597.7147910000001
521.0,Pune,Maharashtra,25.830082481004148,88.30371016620717,1.7513824869922914,24.539181379156304,70.7484666150593,6.280054128715928,High Coverage High Disruption (Reliability Gap),704,6175.272298
459.0,Ashoknagar,Madhya Pradesh,18.06714137366336,45.50829215335141,1.5840822439425928,55.28109281775111,47.30338402938788,3.2744028870712993,Low Coverage High Disruption (Traditional Vulnerability),749,402.17032400000005
227.0,Lakhisarai,Bihar,17.541116733418345,18.31525853529686,1.5594550203061406,56.09883698348525,44.932924134654215,2.439272060443875,Low Coverage High Disruption (Traditional Vulnerability),915,434.171103
458.0,Guna,Madhya Pradesh,19.095820218108813,54.180029965587416,1.5364130472961968,52.033116807959956,51.91708671473651,3.8949907736403655,Low Coverage High Disruption (Traditional Vulnerability),827,577.6492800000001
219.0,Saran,Bihar,18.083848141108277,25.865142717101126,1.4931712871468292,55.8494339652053,47.81213478988419,2.854448044068849,Low Coverage High Disruption (Traditional Vulnerability),934,1712.501817
264.0,Wokha,Nagaland,21.1382503370774,80.88567201445966,1.490883166678799,40.68540921378878,53.11182871293771,5.574113809612142,High Coverage High Disruption (Reliability Gap),529,29.698668999999995
418.0,Sheopur,Madhya Pradesh,16.84306296897823,50.150890766270415,1.4698049134516662,58.33285844551476,44.35508820165856,3.424223280984479,Low Coverage Low Disruption (Resilient),800,345.4923140000001
549.0,Prakasam,Andhra Pradesh,22.842975857924806,64.40292202094773,1.3880427722471858,36.09708201050131,49.55341161270735,4.939751224910316,High Coverage High Disruption (Reliability Gap),402,1005.9777300000001
456.0,Seoni,Madhya Pradesh,17.035434955139596,36.66854133497952,1.3811239461268467,59.626365656178336,43.249448311981425,2.599101638763549,Low Coverage Low Disruption (Resilient),776,676.149833
896.0,Mancherial,Telangana,20.790918309273376,58.37545122781347,1.2131202588096528,38.93335630228228,50.45052853855037,4.429097846871448,High Coverage High Disruption (Reliability Gap),812,433.52297699999997
432.0,Neemuch,Madhya Pradesh,22.146737036701435,79.44633077775498,1.2103359872427113,42.66917252367989,59.542350620589055,5.279965299283498,High Coverage High Disruption (Reliability Gap),826,398.705312
383.0,Dhenkanal,Odisha,19.46415161192436,32.86202854833317,1.116818761192956,49.4187220780462,47.068720485556845,2.496857888586409,Low Coverage High Disruption (Traditional Vulnerability),625,483.495268
849.0,Aravali,Gujarat,20.35734782316739,54.23803332041482,1.110525963377242,49.6255966356807,55.13950295252996,3.985445811971883,Low Coverage High Disruption (Traditional Vulnerability),874,516.202277
339.0,Bankura,West Bengal,17.072271006307883,28.307409146727313,1.0183707514381375,51.61824798793491,36.1423277064295,2.1414904898244442,Low Coverage Low Disruption (Resilient),865,1964.122312
375.0,Kendujhar,Odisha,17.259566115668395,34.1980427922293,1.009215005835653,50.9271477955067,41.91327619980039,2.541944279192363,Low Coverage High Disruption (Traditional Vulnerability),834,991.238145
359.0,Latehar,Jharkhand,14.720166575473947,26.951447411762082,0.9797588820327174,60.35634685260619,35.302964778319044,2.1741498004211026,Low Coverage Low Disruption (Resilient),773,278.319004
124.0,Dungarpur,Unknown State,19.825681859893667,39.01501825983588,0.9571702104979529,52.6361196570136,52.62044485353794,2.9797778569398554,Low Coverage High Disruption (Traditional Vulnerability),928,714.2673729999999
542.0,Srikakulam,Andhra Pradesh,21.536876874439407,63.60664678790061,0.8894487410267793,42.2501316487307,45.69315399354197,4.3637641533127685,High Coverage High Disruption (Reliability Gap),661,1156.8625499999998
209.0,Araria,Bihar,14.450894107652356,3.944984743966394,0.8590664396269503,65.82960412102517,42.691579861256095,1.4682119221773227,Low Coverage Low Disruption (Resilient),941,1472.410561
370.0,Bargarh,Odisha,18.381420824077484,36.82967286134243,0.8572910181156566,51.02801873956948,41.39349087057977,2.5421449554331224,Low Coverage High Disruption (Traditional Vulnerability),870,847.385485
352.0,Sahibganj,Jharkhand,14.880808027976089,22.098702512422715,0.8319347637909438,57.54388641834728,33.73579183543091,2.0737306129435558,Low Coverage Low Disruption (Resilient),780,488.072804
111.0,Sikar,Unknown State,25.276537144563534,70.88066004841981,0.6804306293709068,32.70284084341219,65.836298177039,5.263446533110299,High Coverage High Disruption (Reliability Gap),947,1203.034408
366.0,Gumla,Jharkhand,15.26182928051531,36.96744716917297,0.6630617154744236,57.63983925250812,38.05786261108961,2.767017226743137,Low Coverage Low Disruption (Resilient),612,320.14797899999996
271.0,Peren,Nagaland,18.596567837555895,62.1294902779174,0.5662152933980096,48.78908081151705,50.15268423084788,4.4286449829035055,High Coverage High Disruption (Reliability Gap),801,29.665146
274.0,Churachandpur,Manipur,20.723030595287415,21.680576932695278,0.48112243485341466,45.996558798850955,51.98344329083178,2.47991844653964,Low Coverage High Disruption (Traditional Vulnerability),472,52.98365
439.0,Indore,Madhya Pradesh,22.708152545385328,70.85128374658673,0.4155784032049539,29.654756681434176,68.56216954248552,5.3922477343985395,High Coverage High Disruption (Reliability Gap),844,1556.298432
449.0,Hoshangabad,Madhya Pradesh,19.396880538849302,55.50006734637931,0.3751033155845178,46.23517782578507,56.02639543602155,4.399808980603921,Low Coverage High Disruption (Traditional Vulnerability),894,632.691771
435.0,Ujjain,Madhya Pradesh,20.796041311137444,66.00862997887845,0.31759685364094636,41.209083779488964,59.70603643016487,4.983251400954832,High Coverage High Disruption (Reliability Gap),835,937.400672
919.0,Unakoti,Tripura,18.05776273804597,56.19845106249882,0.21788985039596653,48.618724081452,43.72870147709494,3.882310378214577,Low Coverage High Disruption (Traditional Vulnerability),745,118.80530999999999
595.0,Ernakulam,Kerala,26.605187514403422,55.39366727596667,0.18305446930205704,17.840559252395845,75.45738475657365,4.819208495540172,Low Coverage High Disruption (Traditional Vulnerability),846,2000.7708109999999
457.0,Balaghat,Madhya Pradesh,16.101980518849107,48.88833078423496,0.110551564144302,57.51007788141898,45.773986646634825,3.513304585382281,Low Coverage Low Disruption (Resilient),765,898.059365
85.0,Rewari,Haryana,26.89034403130667,78.118206900839,0.048317461132135975,26.247472290173146,72.25098846193198,5.465181519516593,High Coverage High Disruption (Reliability Gap),861,440.11575999999997
31.0,Solan,Himachal Pradesh,26.662994461651753,86.84472703874742,0.014857609546510275,23.02774133189826,67.85193691289275,5.754747287598518,High Coverage High Disruption (Reliability Gap),709,305.019281
918.0,South Tripura,Tripura,17.806274185594113,45.541511537515206,-0.06983981909940695,48.489286288924625,46.1025192433331,3.458773346337555,Low Coverage High Disruption (Traditional Vulnerability),826,245.696621
376.0,Mayurbhanj,Odisha,14.453642747275467,23.74810556382104,-0.12271700496225968,58.49624419711352,39.20386036158513,1.908713095767618,Low Coverage Low Disruption (Resilient),779,1213.743712
913.0,Yadadri Bhuvanagiri,Telangana,21.781121281384674,51.015890980024714,-0.12614293269807675,38.611853632432975,54.09504332442868,4.581906389626603,Low Coverage High Disruption (Traditional Vulnerability),270,121.785755
183.0,Gonda,Unknown State,19.128622631711092,7.144205467118267,-0.14985441937454524,50.224347066335476,53.67315860202296,2.0419464212161436,Low Coverage High Disruption (Traditional Vulnerability),972,1440.528852
82.0,Rohtak,Haryana,25.94018214248484,68.7448980769388,-0.1586771476713622,24.085772007619724,69.70270572780721,5.080845828160488,High Coverage High Disruption (Reliability Gap),745,457.712214
485.0,Dohad,Gujarat,14.282284756740546,32.007535878346346,-0.1706475321668961,62.84941721226735,43.24295335569217,2.4763119158042564,Low Coverage Low Disruption (Resilient),782,769.335137
